【央视-IPV6】,#genre#
春晚92,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8
春晚93,https://txmov2.a.kwimgs.com/bs3/video-hls/5217420261875933947_hlshd15.m3u8
春晚94,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154061406974711_hlshd15.m3u8
春晚95,https://txmov2.a.kwimgs.com/bs3/video-hls/5255137907893179578_hlshd15.m3u8
春晚96,https://txmov2.a.kwimgs.com/bs3/video-hls/5202783562064785590_hlshd15.m3u8
春晚97,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8
春晚98,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8
春晚99,https://txmov2.a.kwimgs.com/bs3/video-hls/5258234133675308186_hlshd15.m3u8
春晚00,https://txmov2.a.kwimgs.com/bs3/video-hls/5216294359327079321_hlshd15.m3u8
春晚01,https://txmov2.a.kwimgs.com/bs3/video-hls/5228960735897942616_hlshd15.m3u8
春晚02,https://txmov2.a.kwimgs.com/bs3/video-hls/5255700858599864364_hlshd15.m3u8
春晚03,https://txmov2.a.kwimgs.com/bs3/video-hls/5232338436280256836_hlshd15.m3u8
春晚04,https://txmov2.a.kwimgs.com/bs3/video-hls/5223894184413450769_hlshd15.m3u8
春晚05,https://txmov2.a.kwimgs.com/bs3/video-hls/5254012008863954469_hlshd15.m3u8
春晚06,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339310474320155_hlshd15.m3u8
春晚07,https://txmov2.a.kwimgs.com/bs3/video-hls/5194902262344826321_hlshd15.m3u8
春晚08,https://txmov2.a.kwimgs.com/bs3/video-hls/5210946337266019890_hlshd15.m3u8
春晚09,https://txmov2.a.kwimgs.com/bs3/video-hls/5214042558858339330_hlshd15.m3u8
春晚10,https://txmov2.a.kwimgs.com/bs3/video-hls/5210664862006975841_hlshd15.m3u8
春晚11,https://txmov2.a.kwimgs.com/bs3/video-hls/5243597434070590481_hlshd15.m3u8
春晚12,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953534755647343_hlshd15.m3u8
春晚13,https://txmov2.a.kwimgs.com/bs3/video-hls/5241627109089548390_hlshd15.m3u8
春晚14,https://txmov2.a.kwimgs.com/bs3/video-hls/5245286283437869627_hlshd15.m3u8
春晚15,https://txmov2.a.kwimgs.com/bs3/video-hls/5248101009010430183_hlshd15.m3u8
春晚16,https://txmov2.a.kwimgs.com/bs3/video-hls/5238530884094441260_hlshd15.m3u8
春晚17,https://txmov2.a.kwimgs.com/bs3/video-hls/5191524564569524830_hlshd15.m3u8
春晚18,https://txmov2.a.kwimgs.com/bs3/video-hls/5212635188105848764_hlshd15.m3u8
春晚19,https://txmov2.a.kwimgs.com/bs3/video-hls/5239093835831655107_hlshd15.m3u8
春晚20,https://txmov2.a.kwimgs.com/bs3/video-hls/5222205336887088723_hlshd15.m3u8
春晚21,https://txmov2.a.kwimgs.com/bs3/video-hls/5255700831151909807_hlshd15.m3u8
春晚22,https://txmov2.a.kwimgs.com/bs3/video-hls/5224457109297710655_hlshd15.m3u8
春晚23网络,https://vod12.xmyysw.com/20230115/0WtBoE23/index.m3u8
春晚23总台,https://vod12.xmyysw.com/20230122/JgWBWCQH/index.m3u8
斗鱼,#genre#
斗鱼电影4K,http://43.138.170.29:35455/douyu/9249162
斗鱼电影HD1,http://43.138.170.29:35455/douyu/4246519
斗鱼电影HD3,http://43.138.170.29:35455/douyu/122402
斗鱼电影HD4,http://43.138.170.29:35455/douyu/85894
斗鱼电影HD5,http://43.138.170.29:35455/douyu/263824
斗鱼电影HD6,http://43.138.170.29:35455/douyu/747764
斗鱼电影HD7,http://43.138.170.29:35455/douyu/20415
斗鱼电影HD9,http://43.138.170.29:35455/douyu/323876
斗鱼电影HD10,http://43.138.170.29:35455/douyu/6140589
斗鱼电影HD11,http://43.138.170.29:35455/douyu/8770422
斗鱼电影HD12,http://43.138.170.29:35455/douyu/2436390
斗鱼电影HD13,http://43.138.170.29:35455/douyu/218859
斗鱼电影HD14,http://43.138.170.29:35455/douyu/36337
斗鱼电影HD15,http://43.138.170.29:35455/douyu/413573

斗鱼电影HD18,http://43.138.170.29:35455/douyu/9292492
斗鱼电影HD22,http://43.138.170.29:35455/douyu/252802
斗鱼电影HD25,http://43.138.170.29:35455/douyu/8945323
斗鱼电影HD26,http://43.138.170.29:35455/douyu/2516864
斗鱼电影HD28,http://43.138.170.29:35455/douyu/4332
斗鱼电影HD29,http://43.138.170.29:35455/douyu/9651304
斗鱼电影HD31,http://43.138.170.29:35455/douyu/8814650
斗鱼电影HD35,http://43.138.170.29:35455/douyu/1165374
斗鱼电影HD40,http://43.138.170.29:35455/douyu/1226741
斗鱼电影1,http://43.138.170.29:35455/douyu/5423
斗鱼电影2,http://43.138.170.29:35455/douyu/2935323
斗鱼电影3,http://43.138.170.29:35455/douyu/6027991
斗鱼电影4,http://43.138.170.29:35455/douyu/4105989
斗鱼电影5,http://43.138.170.29:35455/douyu/6369954
斗鱼电影6,http://43.138.170.29:35455/douyu/2793084
斗鱼电影9,http://43.138.170.29:35455/douyu/74374
斗鱼电影12,http://43.138.170.29:35455/douyu/310926
斗鱼电影13,http://43.138.170.29:35455/douyu/9292499
斗鱼电影14,http://43.138.170.29:35455/douyu/3637778
斗鱼电影16,http://43.138.170.29:35455/douyu/96577
斗鱼电影18,http://43.138.170.29:35455/douyu/338759
斗鱼电影25,http://43.138.170.29:35455/douyu/9826611
斗鱼电影26,http://43.138.170.29:35455/douyu/4505431

斗鱼电影29,http://43.138.170.29:35455/douyu/315457
斗鱼电影30,http://43.138.170.29:35455/douyu/805235
斗鱼电影33,http://43.138.170.29:35455/douyu/434971
斗鱼电影34,http://43.138.170.29:35455/douyu/10329300
斗鱼电影35,http://43.138.170.29:35455/douyu/10298846
斗鱼电影39,http://43.138.170.29:35455/douyu/8107217
斗鱼电视剧HD1,http://43.138.170.29:35455/douyu/2838296
斗鱼电视剧HD4,http://43.138.170.29:35455/douyu/7489563
斗鱼电视剧HD5,http://43.138.170.29:35455/douyu/6566658
斗鱼电视剧HD6,http://43.138.170.29:35455/douyu/431460
斗鱼电视剧HD7,http://43.138.170.29:35455/douyu/8600645
斗鱼电视剧HD8,http://43.138.170.29:35455/douyu/7575350
斗鱼电视剧HD11,http://43.138.170.29:35455/douyu/9650860
斗鱼电视剧HD13,http://43.138.170.29:35455/douyu/3756989
斗鱼电视剧HD15,http://43.138.170.29:35455/douyu/6478650
斗鱼电视剧1,http://43.138.170.29:35455/douyu/299854
斗鱼电视剧3,http://43.138.170.29:35455/douyu/276200
斗鱼电视剧4,http://43.138.170.29:35455/douyu/4290711
斗鱼电视剧8,http://43.138.170.29:35455/douyu/5261342
斗鱼电视剧9,http://43.138.170.29:35455/douyu/5522351
斗鱼电视剧12,http://43.138.170.29:35455/douyu/4373285
斗鱼电视剧13,http://43.138.170.29:35455/douyu/3439096
斗鱼电视剧14,http://43.138.170.29:35455/douyu/4549169
斗鱼电视剧19,http://43.138.170.29:35455/douyu/7459925
斗鱼电视剧22,http://43.138.170.29:35455/douyu/10297898
斗鱼电视剧23,http://43.138.170.29:35455/douyu/8901218
斗鱼电视剧25,http://43.138.170.29:35455/douyu/7623292
斗鱼电视剧26,http://43.138.170.29:35455/douyu/7356023
斗鱼电视剧28,http://43.138.170.29:35455/douyu/308752
斗鱼电视剧29,http://43.138.170.29:35455/douyu/3758762
斗鱼动漫HD2,http://43.138.170.29:35455/douyu/206858
斗鱼动漫HD3,http://43.138.170.29:35455/douyu/10394922
斗鱼动漫1,http://43.138.170.29:35455/douyu/6610883
斗鱼动漫2,http://43.138.170.29:35455/douyu/1783144
斗鱼动漫4,http://43.138.170.29:35455/douyu/1174353
斗鱼动漫5,http://43.138.170.29:35455/douyu/7528160
斗鱼搞笑HD1,http://43.138.170.29:35455/douyu/9220456
斗鱼搞笑HD2,http://43.138.170.29:35455/douyu/9770949
斗鱼搞笑HD3,http://43.138.170.29:35455/douyu/9067836
斗鱼搞笑HD4,http://43.138.170.29:35455/douyu/9817729
斗鱼搞笑HD5,http://43.138.170.29:35455/douyu/8737695
斗鱼搞笑1,http://43.138.170.29:35455/douyu/10378551
斗鱼搞笑2,http://43.138.170.29:35455/douyu/9804180
斗鱼影评HD3,http://43.138.170.29:35455/douyu/9419771
斗鱼影评HD4,http://43.138.170.29:35455/douyu/4258555
斗鱼影评HD5,http://43.138.170.29:35455/douyu/8317926
斗鱼影评HD6,http://43.138.170.29:35455/douyu/10317257
斗鱼影评HD7,http://43.138.170.29:35455/douyu/8986636
斗鱼影评HD8,http://43.138.170.29:35455/douyu/9837291
斗鱼影评HD9,http://43.138.170.29:35455/douyu/297689
斗鱼影评HD10,http://43.138.170.29:35455/douyu/8651489
斗鱼影评HD11,http://43.138.170.29:35455/douyu/8656759
斗鱼影评1,http://43.138.170.29:35455/douyu/9562616
斗鱼影评2,http://43.138.170.29:35455/douyu/9527700
斗鱼影评3,http://43.138.170.29:35455/douyu/2758565
斗鱼影评4,http://43.138.170.29:35455/douyu/9573592
斗鱼美食HD2,http://43.138.170.29:35455/douyu/8144937
斗鱼科普HD1,http://43.138.170.29:35455/douyu/9317739
斗鱼科普HD2,http://43.138.170.29:35455/douyu/9447974
斗鱼科普HD3,http://43.138.170.29:35455/douyu/9369468
斗鱼科普HD4,http://43.138.170.29:35455/douyu/9385288
斗鱼科普HD5,http://43.138.170.29:35455/douyu/8434598
斗鱼科普HD6,http://43.138.170.29:35455/douyu/7357786
斗鱼科普4,http://43.138.170.29:35455/douyu/838632
斗鱼科普5,http://43.138.170.29:35455/douyu/9412981
斗鱼科普6,http://43.138.170.29:35455/douyu/8667001
斗鱼历史1,http://43.138.170.29:35455/douyu/9738854
斗鱼历史2,http://43.138.170.29:35455/douyu/10102281
斗鱼历史3,http://43.138.170.29:35455/douyu/1330448
斗鱼说法2,http://43.138.170.29:35455/douyu/709710
斗鱼游戏HD1,http://43.138.170.29:35455/douyu/5720533
斗鱼游戏HD5,http://43.138.170.29:35455/douyu/3168536
斗鱼游戏HD8,http://43.138.170.29:35455/douyu/4346416
斗鱼游戏HD11,http://43.138.170.29:35455/douyu/1863767
斗鱼游戏HD12,http://43.138.170.29:35455/douyu/288016
斗鱼游戏HD14,http://43.138.170.29:35455/douyu/2947432
斗鱼游戏HD18,http://43.138.170.29:35455/douyu/582442
斗鱼游戏HD20,http://43.138.170.29:35455/douyu/10072325
斗鱼游戏HD21,http://43.138.170.29:35455/douyu/10608093
斗鱼游戏HD22,http://43.138.170.29:35455/douyu/6601808
斗鱼游戏HD25,http://43.138.170.29:35455/douyu/2038911
斗鱼游戏HD26,http://43.138.170.29:35455/douyu/486816
斗鱼游戏HD28,http://43.138.170.29:35455/douyu/4872710
斗鱼游戏3,http://43.138.170.29:35455/douyu/2018127
斗鱼游戏4,http://43.138.170.29:35455/douyu/24422
斗鱼游戏9,http://43.138.170.29:35455/douyu/693708
斗鱼棋牌1,http://43.138.170.29:35455/douyu/1227260
斗鱼棋牌3,http://43.138.170.29:35455/douyu/6264482
斗鱼棋牌4,http://43.138.170.29:35455/douyu/4369877
斗鱼歌舞HD1,http://43.138.170.29:35455/douyu/6129898
斗鱼歌舞14,http://43.138.170.29:35455/douyu/92000
斗鱼歌舞15,http://43.138.170.29:35455/douyu/9837104
斗鱼综艺HD1,http://43.138.170.29:35455/douyu/131977
斗鱼综艺HD3,http://43.138.170.29:35455/douyu/9236042
斗鱼MTV2,http://43.138.170.29:35455/douyu/5635000
斗鱼MTV3,http://43.138.170.29:35455/douyu/17732
斗鱼MTV4,http://43.138.170.29:35455/douyu/9586235
斗鱼读书,http://43.138.170.29:35455/douyu/11211
斗鱼旅游1,http://43.138.170.29:35455/douyu/1109218
斗鱼旅游2,http://43.138.170.29:35455/douyu/6580174
斗鱼书画1,http://43.138.170.29:35455/douyu/10633755
斗鱼书画2,http://43.138.170.29:35455/douyu/10633758
斗鱼书画3,http://43.138.170.29:35455/douyu/1319043
斗鱼书画7,http://43.138.170.29:35455/douyu/6327572
斗鱼怀旧3,http://43.138.170.29:35455/douyu/30191
斗鱼怀旧4,http://43.138.170.29:35455/douyu/9654885
斗鱼怀旧5,http://43.138.170.29:35455/douyu/7505922
斗鱼怀旧6,http://43.138.170.29:35455/douyu/60117
斗鱼怀旧8,http://43.138.170.29:35455/douyu/9432
斗鱼怀旧9,http://43.138.170.29:35455/douyu/69247
斗鱼旅行1,http://43.138.170.29:35455/douyu/9970646
斗鱼旅行2,http://43.138.170.29:35455/douyu/6563725
斗鱼旅行6,http://43.138.170.29:35455/douyu/454867
斗鱼旅行7,http://43.138.170.29:35455/douyu/4837387
斗鱼旅行8,http://43.138.170.29:35455/douyu/850030
斗鱼旅行10,http://43.138.170.29:35455/douyu/10253213
斗鱼旅行12,http://43.138.170.29:35455/douyu/442280
斗鱼旅行13,http://43.138.170.29:35455/douyu/1867491
斗鱼旅行14,http://43.138.170.29:35455/douyu/1255068
斗鱼旅行15,http://43.138.170.29:35455/douyu/9314668
斗鱼旅行16,http://43.138.170.29:35455/douyu/9172774

虎牙,#genre#
猫和老鼠,http://43.138.170.29:35455/huya/11352879
中华小当家,http://43.138.170.29:35455/huya/11342413
甄子丹,http://43.138.170.29:35455/huya/11352935
冯小刚,http://43.138.170.29:35455/huya/11352906
百鸟朝凤,http://43.138.170.29:35455/huya/15894162
陈翔六点半,http://43.138.170.29:35455/huya/11274154
高分电影,http://43.138.170.29:35455/huya/16615910
精彩不断,http://43.138.170.29:35455/huya/24396428
南征北战,http://43.138.170.29:35455/huya/11336578
路飞,http://43.138.170.29:35455/huya/16913382
麻雀,http://43.138.170.29:35455/huya/11352881
倩女幽魂,http://43.138.170.29:35455/huya/11601970

救援电影,http://43.138.170.29:35455/huya/21059586
欧美电影,http://43.138.170.29:35455/huya/11352880
史诗战争,http://43.138.170.29:35455/huya/21059556
生活大爆炸,http://43.138.170.29:35455/huya/11342417
天雷滚滚,http://43.138.170.29:35455/huya/11352945
我是大哥大,http://43.138.170.29:35455/huya/23652317
小鲤鱼,http://43.138.170.29:35455/huya/11601961
星爷,http://43.138.170.29:35455/huya/11342412
英叔,http://43.138.170.29:35455/huya/11342421
发哥,http://43.138.170.29:35455/huya/11342387
成龙,http://43.138.170.29:35455/huya/11342386
王晶,http://43.138.170.29:35455/huya/11602058
沈腾,http://43.138.170.29:35455/huya/11601968
黄渤,http://43.138.170.29:35455/huya/11352876
强森,http://43.138.170.29:35455/huya/21059581
漫威,http://43.138.170.29:35455/huya/11602034
宇宙,http://43.138.170.29:35455/huya/11342428
怪兽,http://43.138.170.29:35455/huya/21059577
武侠,http://43.138.170.29:35455/huya/11342427
警匪,http://43.138.170.29:35455/huya/11352886
罪犯,http://43.138.170.29:35455/huya/11352962
枪战,http://43.138.170.29:35455/huya/21059579
海盗,http://43.138.170.29:35455/huya/21059595
赛车,http://43.138.170.29:35455/huya/11279247
推荐,http://43.138.170.29:35455/huya/11602041
救援,http://43.138.170.29:35455/huya/21059594
热血,http://43.138.170.29:35455/huya/11352934
盗墓,http://43.138.170.29:35455/huya/21059552
贺岁,http://43.138.170.29:35455/huya/11601971
玄幻,http://43.138.170.29:35455/huya/11342414
谍战,http://43.138.170.29:35455/huya/21059585
战争,http://43.138.170.29:35455/huya/21059592
喜剧,http://43.138.170.29:35455/huya/11352877
港片,http://43.138.170.29:35455/huya/11602043
国产,http://43.138.170.29:35455/huya/11352973
周星星,http://43.138.170.29:35455/huya/11336587
李连杰,http://43.138.170.29:35455/huya/11342390
洪金宝,http://43.138.170.29:35455/huya/11279251
梁家辉,http://43.138.170.29:35455/huya/11342429
许冠英,http://43.138.170.29:35455/huya/11601972
刘德华,http://43.138.170.29:35455/huya/11342424
斯坦森,http://43.138.170.29:35455/huya/21059588
小鬼头,http://43.138.170.29:35455/huya/11352963
八点档,http://43.138.170.29:35455/huya/880261
蜘蛛侠,http://43.138.170.29:35455/huya/21059599
贺岁片,http://43.138.170.29:35455/huya/11601986
功夫片,http://43.138.170.29:35455/huya/11352941
黑帮片,http://43.138.170.29:35455/huya/11336719
丧尸片,http://43.138.170.29:35455/huya/21059578
灾难片,http://43.138.170.29:35455/huya/11602075
谍战片,http://43.138.170.29:35455/huya/21059587
战争片,http://43.138.170.29:35455/huya/21059574
犯罪片,http://43.138.170.29:35455/huya/11352974
古装片,http://43.138.170.29:35455/huya/11336590
高分动作,http://43.138.170.29:35455/huya/11352884
动作电影,http://43.138.170.29:35455/huya/11602077
搞笑喜剧,http://43.138.170.29:35455/huya/11342423
喜剧专场,http://43.138.170.29:35455/huya/11602044
欢笑影院,http://43.138.170.29:35455/huya/11352894
不挤影院,http://43.138.170.29:35455/huya/11352897
国产悬疑,http://43.138.170.29:35455/huya/11342395
快意江湖,http://43.138.170.29:35455/huya/11342435
黑帮斗争,http://43.138.170.29:35455/huya/11342419
古墓系列,http://43.138.170.29:35455/huya/11352913
嫣然影厅,http://43.138.170.29:35455/huya/11601977
女神系列,http://43.138.170.29:35455/huya/11336571
经典女神,http://43.138.170.29:35455/huya/11352909
许氏三杰,http://43.138.170.29:35455/huya/11602033
经典港片,http://43.138.170.29:35455/huya/11352965
镖行天下,http://43.138.170.29:35455/huya/11352969
高能反转,http://43.138.170.29:35455/huya/11352887
喜乐影院,http://43.138.170.29:35455/huya/21059580
蘑菇影厅,http://43.138.170.29:35455/huya/11601981
搞笑恐怖,http://43.138.170.29:35455/huya/11601960
死神来了,http://43.138.170.29:35455/huya/11352903
变形金刚,http://43.138.170.29:35455/huya/21059596
怪兽系列,http://43.138.170.29:35455/huya/21059554
老三国,http://43.138.170.29:35455/huya/11602081
新三国,http://43.138.170.29:35455/huya/11352944
新水浒,http://43.138.170.29:35455/huya/11342384
纪晓岚,http://43.138.170.29:35455/huya/11342396
庆余年,http://43.138.170.29:35455/huya/11352960
雍正王朝,http://43.138.170.29:35455/huya/11342439
士兵突击,http://43.138.170.29:35455/huya/11342430
爱情公寓,http://43.138.170.29:35455/huya/11336726
家有儿女,http://43.138.170.29:35455/huya/11352872
武林外传,http://43.138.170.29:35455/huya/21059598
地下交通站,http://43.138.170.29:35455/huya/11342433
邻里一家亲,http://43.138.170.29:35455/huya/11342426

YY,#genre#
封神榜,http://43.138.170.29:35455/yy/1353426319
【战狼3吴京】首播,http://43.138.170.29:35455/yy/1456668939
新水浒传,http://43.138.170.29:35455/yy/1356059275
豪哥带我们发财,http://43.138.170.29:35455/yy/23402146
电影 古惑仔全集,http://43.138.170.29:35455/yy/1354507447
神医喜来乐,http://43.138.170.29:35455/yy/1382714119
德爷单挑荒野,http://43.138.170.29:35455/yy/27772604
赵本山《超清版》,http://43.138.170.29:35455/yy/1382683959
纪晓岚,http://43.138.170.29:35455/yy/1352227227
赵本山《蓝光版》,http://43.138.170.29:35455/yy/32160832
武林外传,http://43.138.170.29:35455/yy/1354752120
弹幕天团 下饭神剧,http://43.138.170.29:35455/yy/23512910
超喜剧地下交通站男神贾贵,http://43.138.170.29:35455/yy/1353428972
【新三国】蓝光版,http://43.138.170.29:35455/yy/1382705738
神探狄仁杰2,http://43.138.170.29:35455/yy/1382828767
纪晓岚,http://43.138.170.29:35455/yy/1354143978
天龙八部,http://43.138.170.29:35455/yy/1351814644
少年包青天1-3蓝光版,http://43.138.170.29:35455/yy/38498680
林正英-经典电影,http://43.138.170.29:35455/yy/34229877
【盜暮笔记】24h,http://43.138.170.29:35455/yy/1382702247
【赌神片 动作片 港片】,http://43.138.170.29:35455/yy/1355112116
鹿鼎记-高清全集,http://43.138.170.29:35455/yy/1382704650
超级吓人鬼片 恐怖片,http://43.138.170.29:35455/yy/1355641195
欢乐集结号-每天笑不停,http://43.138.170.29:35455/yy/1382741642
【鹿鼎记】金庸经典,http://43.138.170.29:35455/yy/28265277
雍正王朝 高清 护眼版,http://43.138.170.29:35455/yy/23206872
进来 陪你看动漫,http://43.138.170.29:35455/yy/1352866135
绝版电影 女鬼,http://43.138.170.29:35455/yy/1454587259
吃鱼了,http://43.138.170.29:35455/yy/1382764587
【战狼4】吴京老师,http://43.138.170.29:35455/yy/1354784284
【战狼3吴京】独播,http://43.138.170.29:35455/yy/37999586
【火蓝刀锋】臭鱼,http://43.138.170.29:35455/yy/1354784966

YY恐怖电影,http://43.138.170.29:35455/yy/24066336
【动漫】斗罗斗破,http://43.138.170.29:35455/yy/1353098382
我的兄弟叫宝强,http://43.138.170.29:35455/yy/1354752117
神探狄仁杰,http://43.138.170.29:35455/yy/38338029
【义+】+奈奈新正在直播,http://43.138.170.29:35455/yy/1462815850
狄仁杰,http://43.138.170.29:35455/yy/1351755386
【新三国】萌儿陪看,http://43.138.170.29:35455/yy/29216766
隋唐英雄传 蓝光,http://43.138.170.29:35455/yy/1352475619
玲宝陪你看,http://43.138.170.29:35455/yy/1353215589
恐怖鬼片,http://43.138.170.29:35455/yy/1355485328
英叔僵尸 3000部,http://43.138.170.29:35455/yy/1353685311
纪晓岚,http://43.138.170.29:35455/yy/1382781415
知否知否应是绿肥红瘦,http://43.138.170.29:35455/yy/21881901
二龙湖浩哥【经典搞笑】,http://43.138.170.29:35455/yy/28205255
林正英 僵尸 鬼片,http://43.138.170.29:35455/yy/1351505899
康熙微服私访记,http://43.138.170.29:35455/yy/1352811698
83射雕英雄传,http://43.138.170.29:35455/yy/1354210357
火凤凰之战狼七,http://43.138.170.29:35455/yy/1463088777
宰相刘罗锅,http://43.138.170.29:35455/yy/1382745191
地下交通站,http://43.138.170.29:35455/yy/1382736795
花儿开心吧,http://43.138.170.29:35455/yy/1354930984
正阳门下,http://43.138.170.29:35455/yy/1354931580
新三国,http://43.138.170.29:35455/yy/26744898
武林外传,http://43.138.170.29:35455/yy/1353852605
雪中悍刀行,http://43.138.170.29:35455/yy/1382660835
泡芙陪你看电影,http://43.138.170.29:35455/yy/24407222
二号交通站,http://43.138.170.29:35455/yy/1382735582
港片电影,http://43.138.170.29:35455/yy/33897188
鹿鼎记-周星驰版,http://43.138.170.29:35455/yy/1354658049
燕双鹰,http://43.138.170.29:35455/yy/1354143942
66车讯,http://43.138.170.29:35455/yy/1382571192
速度与激情全集,http://43.138.170.29:35455/yy/1382749892
燕双鹰系列,http://43.138.170.29:35455/yy/1457622044
高分经典电影,http://43.138.170.29:35455/yy/1382754187
【老九门】首播,http://43.138.170.29:35455/yy/1353877164
燕双鹰,http://43.138.170.29:35455/yy/1352227153
神雕侠侣,http://43.138.170.29:35455/yy/1351762426
西游记后传 蓝光,http://43.138.170.29:35455/yy/1353392400
新三国24小时播放,http://43.138.170.29:35455/yy/1354555195
放羊的星星,http://43.138.170.29:35455/yy/1355260662
纪晓岚,http://43.138.170.29:35455/yy/22982216
斗罗斗破精彩动漫,http://43.138.170.29:35455/yy/1507304388
怒海潜沙 &重启全集,http://43.138.170.29:35455/yy/1354744544
星爷功夫 经典武侠,http://43.138.170.29:35455/yy/74613175
丫头动漫 斗罗斗破,http://43.138.170.29:35455/yy/1458722520
[鬼怪.惊辣.墓穴],http://43.138.170.29:35455/yy/1382748585
父母爱情,http://43.138.170.29:35455/yy/1382746276
狂飙2港片电影,http://43.138.170.29:35455/yy/28099939
神探狄仁杰1—5部全集,http://43.138.170.29:35455/yy/1382705592
我和僵尸有个约会,http://43.138.170.29:35455/yy/1354143966
盗慕笔记鬼灯,http://43.138.170.29:35455/yy/1382765507
斗罗斗破,http://43.138.170.29:35455/yy/1354768828
【经典港片】佟瑶,http://43.138.170.29:35455/yy/23531261
狄仁杰等你哦,http://43.138.170.29:35455/yy/1457579747
倚天屠龙记,http://43.138.170.29:35455/yy/1449856066
新主播，求照顾,http://43.138.170.29:35455/yy/29197808
【周星驰超级搞笑电影,http://43.138.170.29:35455/yy/38670875
全职高手,http://43.138.170.29:35455/yy/26870427
港片鬼片全集,http://43.138.170.29:35455/yy/1459869766
鬼片赌片经典电影,http://43.138.170.29:35455/yy/1351496216
雪中悍刀行,http://43.138.170.29:35455/yy/1354943110
新白娘子传奇,http://43.138.170.29:35455/yy/1354490667
超级无敌吓人大片,http://43.138.170.29:35455/yy/1354952229
24小时播放,http://43.138.170.29:35455/yy/29067083
少年歌行【蓝光】,http://43.138.170.29:35455/yy/1450556636
进来 陪你看电视,http://43.138.170.29:35455/yy/1353518742
武工队传奇,http://43.138.170.29:35455/yy/1354790484
灌篮高手 正在直播,http://43.138.170.29:35455/yy/1351417866
朱元璋电视剧,http://43.138.170.29:35455/yy/1382765235
燕双鹰,http://43.138.170.29:35455/yy/1355358366
笑傲江湖 4K超清,http://43.138.170.29:35455/yy/1354282410
【天龙八部】蓝光超清,http://43.138.170.29:35455/yy/28996058
燕双鹰专场,http://43.138.170.29:35455/yy/23026835
经典动漫,http://43.138.170.29:35455/yy/24180320
新主播，求照顾,http://43.138.170.29:35455/yy/1382690406
布丁-玄幻电影正在直播,http://43.138.170.29:35455/yy/1455460998
泡芙陪你看电影,http://43.138.170.29:35455/yy/24407222
火蓝刀锋,http://43.138.170.29:35455/yy/1382737892
士兵突击,http://43.138.170.29:35455/yy/1382828766
【陪你看】金刚葫芦娃,http://43.138.170.29:35455/yy/1353323999
林正英 女鬼电影,http://43.138.170.29:35455/yy/1453996620
24H国漫热播,http://43.138.170.29:35455/yy/1353937086
鹿鼎记-周星驰版,http://43.138.170.29:35455/yy/1354658049
斗破苍穹玄幻剧,http://43.138.170.29:35455/yy/1356051105
寻秦记-穿越剧经典,http://43.138.170.29:35455/yy/1382749900
真实案件系列,http://43.138.170.29:35455/yy/1382671124
特种兵系列,http://43.138.170.29:35455/yy/1508456184
五号特工组,http://43.138.170.29:35455/yy/1507704566
系列电视剧,http://43.138.170.29:35455/yy/1458015189
【成龙经典】动作,http://43.138.170.29:35455/yy/34460526
奇领 铁山靠【Y 正在直播,http://43.138.170.29:35455/yy/41584371
24灌篮高手正在直播,http://43.138.170.29:35455/yy/1350984033
彭禺厶鬼怪奇幻系列电影,http://43.138.170.29:35455/yy/1355249116
神探狄仁杰1,http://43.138.170.29:35455/yy/1354930934
双月之城-国漫,http://43.138.170.29:35455/yy/1382736907
【雪豹】超经典,http://43.138.170.29:35455/yy/1450496699
星爷经典-百看不厌,http://43.138.170.29:35455/yy/1382736808
三国演义94年经典版,http://43.138.170.29:35455/yy/1354936241
【雪豹】超经典,http://43.138.170.29:35455/yy/1450496699
星爷经典-百看不厌,http://43.138.170.29:35455/yy/1382736808
三国演义94年经典版,http://43.138.170.29:35455/yy/1354936241
经典港片电影,http://43.138.170.29:35455/yy/1382793140
天道-9.2高分好剧,http://43.138.170.29:35455/yy/1382735574
少年包青天第三部,http://43.138.170.29:35455/yy/1382736814
宋小宝小品合集,http://43.138.170.29:35455/yy/1354931577
炊事班的故事II,http://43.138.170.29:35455/yy/1382736885
你最爱的宋小宝,http://43.138.170.29:35455/yy/1354936198
读心神探,http://43.138.170.29:35455/yy/1382736875
小兵张嘎,http://43.138.170.29:35455/yy/1354930225
斗罗斗破动漫,http://43.138.170.29:35455/yy/1420843376
笑傲帮,http://43.138.170.29:35455/yy/1382735555
情满四合院,http://43.138.170.29:35455/yy/1382736888
斗罗斗破,http://43.138.170.29:35455/yy/1354768831
康熙王朝,http://43.138.170.29:35455/yy/1382736818
【动漫】斗罗斗破,http://43.138.170.29:35455/yy/35742228
【神雕侠侣】金庸经典,http://43.138.170.29:35455/yy/1382704651
今夜欢乐颂,http://43.138.170.29:35455/yy/1382735572
易中天品三国完整版,http://43.138.170.29:35455/yy/1461244449
【荒野求生】德爷 贝爷,http://43.138.170.29:35455/yy/39123221
我的前半生,http://43.138.170.29:35455/yy/1382735564
为什么你一直是单身,http://43.138.170.29:35455/yy/89431014
